1724732933679321600,-0.20946,-1.50898,0.14990,0.73439,0.62411,0.16479,0.20975,0.67357,-1.04484,-0.20007,
1724732933879322112,-0.03610,-1.69431,0.13655,0.71171,0.62090,0.20539,0.25645,1.11171,-0.72509,0.06574,
1724732934045989120,0.15337,-1.77694,0.14475,0.68693,0.59848,0.26886,0.31250,1.16307,-0.41971,-0.02209,
1724732934245962752,0.36646,-1.84113,0.12436,0.67602,0.56348,0.30922,0.36036,0.96756,-0.54030,-0.12623,
1724732934445963520,0.54153,-1.96830,0.12158,0.68460,0.56187,0.30230,0.35247,0.85499,-0.75087,-0.00305,
1724732934612620544,0.69286,-2.08482,0.10797,0.68224,0.57311,0.29707,0.34329,1.00456,-0.62309,-0.17285,
1724732934812620800,0.92124,-2.18634,0.08088,0.66190,0.56809,0.30781,0.38001,1.29820,-0.27493,-0.02565,
1724732935012621312,1.18020,-2.15649,0.08519,0.59536,0.53891,0.38873,0.45168,1.29739,0.33032,-0.01583,
1724732935212621824,1.42828,-2.09689,0.05750,0.56126,0.48895,0.44833,0.49489,1.21716,0.18843,-0.14582,
1724732935379288832,1.63247,-2.09081,0.05556,0.56179,0.48148,0.45109,0.49908,1.12562,0.00345,0.05788,
1724732935579288832,1.86022,-2.08284,0.06329,0.56241,0.47785,0.44370,0.50841,1.15238,0.18330,-0.06313,
1724732935779289600,2.13887,-2.05017,0.05073,0.54825,0.46344,0.44337,0.53672,1.29669,0.55214,0.03953,
1724732935945956352,2.34101,-1.91774,0.06397,0.48811,0.42040,0.49799,0.58053,0.99440,1.09938,0.06322,
1724732936146009344,2.52754,-1.69356,0.05527,0.42213,0.34039,0.55023,0.63497,0.86977,1.15413,-0.10871,
1724732936346009856,2.70310,-1.48426,0.05385,0.40006,0.31529,0.56478,0.64928,0.89347,0.89097,0.07625,
1724732936546010368,2.87619,-1.31348,0.06178,0.37726,0.30861,0.57112,0.66049,0.77528,0.96422,-0.02801,
1724732936712622336,3.02900,-1.14287,0.05762,0.33710,0.28063,0.56941,0.69525,0.73152,1.25818,0.04976,
1724732936912622592,3.12724,-0.87292,0.08557,0.24132,0.22440,0.58940,0.73757,0.25159,1.38364,0.13165,
1724732937112623104,3.14381,-0.59192,0.08787,0.16699,0.14843,0.61374,0.75724,0.10569,1.38383,-0.08020,
1724732937279300352,3.14914,-0.36507,0.08616,0.13210,0.10697,0.60693,0.77637,0.12027,1.30673,0.06713,
1724732937479300864,3.17341,-0.10985,0.09737,0.10855,0.08111,0.62290,0.77047,0.11880,1.23167,0.03239,
1724732937679291904,3.19894,0.15150,0.08738,0.07191,0.06904,0.61224,0.78437,0.01200,1.36087,-0.02816,
1724732937879292416,3.16489,0.41890,0.10226,0.00015,0.03362,0.61413,0.78849,-0.40993,1.28057,0.12871,
1724732938045959424,3.08185,0.62326,0.11370,-0.04309,-0.01845,0.61603,0.78633,-0.51708,1.22400,0.00240,
1724732938245946624,2.95441,0.84914,0.11612,-0.08899,-0.07092,0.59412,0.79629,-0.50710,1.13869,0.01738,
1724732938422612992,2.87133,1.06134,0.12577,-0.08090,-0.07553,0.60432,0.78902,-0.39369,1.19507,0.05447,
1724732938622612992,2.78227,1.29792,0.11693,-0.09968,-0.08088,0.59691,0.79197,-0.51079,1.20785,-0.10407,
1724732938822576384,2.65294,1.53700,0.10800,-0.14853,-0.10668,0.60267,0.77675,-0.77370,1.14248,0.08232,
1724732938989243392,2.49884,1.69372,0.11799,-0.19814,-0.15222,0.60264,0.75789,-0.96903,0.92083,-0.01552,
1724732939189204480,2.29098,1.86399,0.09359,-0.23354,-0.18110,0.60876,0.73626,-0.99411,0.92147,-0.11130,
1724732939389204480,2.10061,2.04146,0.08799,-0.24083,-0.18610,0.60000,0.73984,-0.88839,0.92727,-0.02985,
1724732939589204992,1.90178,2.20492,0.06773,-0.22470,-0.18274,0.59072,0.75310,-1.11731,0.77649,-0.15400,
1724732939755927552,1.70391,2.31861,0.05422,-0.28331,-0.21975,0.58520,0.72731,-1.25239,0.60911,0.07579,
1724732939955927808,1.45075,2.39028,0.07883,-0.35656,-0.28063,0.56614,0.68818,-1.24678,0.33933,0.10159,
1724732940155897856,1.20402,2.43245,0.08619,-0.39428,-0.31740,0.54054,0.67203,-1.16680,0.34972,0.05157,
1724732940322564864,1.01251,2.48173,0.10843,-0.38836,-0.29280,0.52305,0.69990,-1.08946,0.45766,0.14334,
1724732940522565120,0.79518,2.54818,0.12516,-0.37908,-0.27382,0.54069,0.69926,-1.10620,0.32708,-0.01593,
1724732940722565632,0.55471,2.56453,0.11841,-0.42389,-0.30251,0.50819,0.68596,-1.31849,-0.03456,0.00494,
1724732940922565888,0.29600,2.48977,0.12109,0.51247,0.39447,-0.46251,-0.60651,-1.23844,-0.64179,-0.04377,
1724732941089232896,0.10345,2.35044,0.10033,0.56629,0.45824,-0.41005,-0.54881,-1.10000,-0.90738,-0.22434,
1724732941289225728,-0.08136,2.14116,0.04865,0.62899,0.51963,-0.35159,-0.45907,-0.83479,-1.05375,-0.27122,
1724732941489226240,-0.19908,1.91725,-0.03711,0.68493,0.60145,-0.28490,-0.29658,-0.39676,-1.09405,-0.64171,
1724732941679250688,-0.24487,1.71454,-0.18107,0.65611,0.71235,-0.20179,-0.14612,-0.08977,-1.03699,-0.76139,
1724732941879250944,-0.20426,1.54476,-0.30507,0.62528,0.77952,-0.03666,0.00488,0.44028,-0.70078,-0.50357,
1724732942045917952,-0.12385,1.43401,-0.38829,0.61037,0.77823,0.12464,0.07924,0.44131,-0.65963,-0.48439,
1724732942245876224,-0.05744,1.26425,-0.50115,0.61677,0.75522,0.19071,0.11343,0.16884,-0.92171,-0.66398,
1724732942445876480,-0.01066,1.08147,-0.65859,0.62172,0.73582,0.19462,0.18481,0.17332,-0.68010,-0.92603,
1724732942612543232,0.00887,0.96945,-0.82055,0.64755,0.70722,0.19846,0.20282,0.07623,-0.65769,-0.92171,
1724732942812540416,0.03763,0.86243,-0.97793,0.66756,0.68270,0.19366,0.22535,-0.03482,-0.28746,-0.58603,
1724732943012540928,0.08805,0.80221,-1.05048,0.67445,0.66514,0.19599,0.25357,-0.09144,-0.18754,-0.23142,
1724732943212599296,0.09205,0.76982,-1.07654,0.68138,0.66644,0.18004,0.24322,-0.17869,-0.12174,-0.11593,
1724732943379266304,0.08471,0.75782,-1.08318,0.67993,0.67412,0.16309,0.23804,-0.17104,-0.04603,-0.04960,
1724732943579266816,0.10606,0.74991,-1.08693,0.67369,0.67288,0.18392,0.24403,-0.08509,-0.04303,-0.04210,
1724732943779237632,0.13962,0.73535,-1.08378,0.67265,0.67394,0.18938,0.23975,-0.05800,-0.05738,0.02907,
1724732943945904640,0.16586,0.72596,-1.07500,0.67790,0.66566,0.20236,0.23748,-0.04712,-0.06579,0.04094,
1724732944145881344,0.15957,0.71799,-1.07091,0.68579,0.65780,0.21705,0.22331,-0.04984,-0.04706,0.03565,
1724732944345881600,0.16640,0.73674,-1.05411,0.69701,0.65091,0.20638,0.21886,-0.06192,-0.03118,0.02527,
1724732944545882112,0.18737,0.79246,-1.02275,0.69993,0.64765,0.20673,0.21890,-0.01524,-0.01459,0.02555,
1724732944712526336,0.19925,0.80918,-1.02005,0.70007,0.64740,0.20676,0.21916,0.00110,-0.00160,0.02071,
1724732944912526592,0.19341,0.80373,-1.01989,0.69988,0.64721,0.20735,0.21978,0.00291,0.00359,0.01726,
1724732945112527104,0.19979,0.81017,-1.01147,0.70001,0.64740,0.20698,0.21911,0.01985,0.01264,0.01495,
1724732945279192064,0.21129,0.82037,-1.00424,0.70019,0.64770,0.20641,0.21820,0.03755,0.02078,0.01225,
1724732945479192320,0.22496,0.83365,-1.00717,0.70021,0.64779,0.20635,0.21792,0.05354,0.03222,0.00605,
1724732945679174400,0.23509,0.84925,-1.02199,0.70018,0.64763,0.20671,0.21817,0.06669,0.04626,-0.00166,
1724732945879174656,0.24387,0.86179,-1.03003,0.70017,0.64757,0.20686,0.21821,0.07687,0.05674,-0.00593,
1724732946045841920,0.24781,0.87019,-1.03534,0.70006,0.64748,0.20717,0.21854,0.08224,0.06409,-0.00771,
1724732946245910784,0.24860,0.87582,-1.03759,0.69986,0.64732,0.20771,0.21915,0.08717,0.07047,-0.01087,
1724732946445911296,0.25029,0.87981,-1.03626,0.69967,0.64721,0.20818,0.21964,0.09208,0.07445,-0.01163,
1724732946612578304,0.25077,0.88100,-1.03325,0.69947,0.64711,0.20864,0.22012,0.09456,0.07727,-0.01278,
1724732946812515584,0.25081,0.88194,-1.03255,0.69918,0.64692,0.20935,0.22093,0.09808,0.08028,-0.01530,
1724732947012515840,0.25301,0.85671,-1.06687,0.69911,0.64637,0.21021,0.22197,0.09532,0.08780,-0.02003,
1724732947212513536,0.25678,0.84222,-1.07601,0.69890,0.64610,0.21090,0.22276,0.09700,0.08815,-0.02259,
1724732947379180544,0.25543,0.83950,-1.08095,0.69875,0.64592,0.21135,0.22330,0.09666,0.09140,-0.02385,
1724732947579181312,0.25686,0.83503,-1.08636,0.69858,0.64566,0.21199,0.22401,0.09865,0.09405,-0.02527,
1724732947779181568,0.25602,0.83063,-1.09145,0.69836,0.64541,0.21264,0.22479,0.09900,0.09749,-0.02659,
1724732947945848576,0.25389,0.82743,-1.09493,0.69824,0.64524,0.21303,0.22525,0.09845,0.09981,-0.02783,
1724732948145849088,0.25410,0.82454,-1.09950,0.69804,0.64505,0.21362,0.22588,0.09952,0.10339,-0.02909,
1724732948345784576,0.25321,0.82188,-1.10367,0.69788,0.64482,0.21416,0.22650,0.09956,0.10637,-0.03061,
1724732948545785088,0.25152,0.81789,-1.10840,0.69767,0.64456,0.21481,0.22728,0.09933,0.10937,-0.03189,
1724732948712423680,0.24692,0.81418,-1.11341,0.69756,0.64437,0.21520,0.22776,0.09743,0.11275,-0.03341,
1724732948912424192,0.24635,0.81249,-1.11915,0.69736,0.64414,0.21581,0.22846,0.09815,0.11633,-0.03433,
1724732949112424704,0.24397,0.80893,-1.12153,0.69719,0.64394,0.21634,0.22904,0.09813,0.11824,-0.03431,
1724732949279098624,0.24050,0.80445,-1.12256,0.69709,0.64379,0.21669,0.22945,0.09788,0.12044,-0.03467,
1724732949479099136,0.23951,0.80215,-1.12531,0.69690,0.64354,0.21731,0.23016,0.09892,0.12303,-0.03518,
1724732949679113728,0.23727,0.79957,-1.12729,0.69676,0.64338,0.21774,0.23060,0.09994,0.12556,-0.03666,
1724732949879113984,0.23492,0.79694,-1.12891,0.69661,0.64318,0.21822,0.23116,0.09975,0.12800,-0.03731,
1724732950045780992,0.23140,0.79268,-1.12869,0.69648,0.64309,0.21852,0.23153,0.09990,0.12842,-0.03755,
1724732950245730048,0.23031,0.79198,-1.13115,0.69626,0.64290,0.21906,0.23218,0.10017,0.13042,-0.03810,
1724732950445730560,0.22892,0.78844,-1.13288,0.69611,0.64273,0.21951,0.23270,0.09990,0.13277,-0.03860,
1724732950612397568,0.22372,0.78643,-1.13242,0.69600,0.64261,0.21980,0.23307,0.10012,0.13478,-0.03914,
1724732950812416512,0.22356,0.78494,-1.13521,0.69582,0.64241,0.22029,0.23368,0.10029,0.13554,-0.04028,
1724732951012417024,0.22072,0.78253,-1.13632,0.69560,0.64223,0.22085,0.23431,0.10082,0.13650,-0.04124,
1724732951212421120,0.21716,0.78004,-1.13702,0.69545,0.64206,0.22127,0.23486,0.10212,0.13786,-0.04174,
1724732951379088128,0.21364,0.77588,-1.13547,0.69533,0.64196,0.22156,0.23519,0.10246,0.13817,-0.04213,
1724732951579088384,0.21083,0.77503,-1.13804,0.69516,0.64175,0.22209,0.23577,0.10303,0.13888,-0.04286,
1724732951779080704,0.20714,0.77369,-1.13850,0.69497,0.64156,0.22257,0.23640,0.10367,0.14018,-0.04296,
1724732951945747712,0.20281,0.77066,-1.13634,0.69487,0.64145,0.22285,0.23672,0.10469,0.14068,-0.04391,
1724732952145747968,0.20162,0.77162,-1.13883,0.69468,0.64129,0.22332,0.23727,0.10534,0.14303,-0.04465,
1724732952345715712,0.20023,0.76917,-1.13838,0.69451,0.64111,0.22381,0.23779,0.10745,0.14435,-0.04471,
1724732952545715968,0.19651,0.76628,-1.13820,0.69432,0.64094,0.22429,0.23835,0.10762,0.14503,-0.04444,
1724732952712428544,0.19071,0.76519,-1.13561,0.69423,0.64087,0.22450,0.23861,0.10757,0.14688,-0.04461,
1724732952912428800,0.19101,0.76281,-1.13743,0.69406,0.64072,0.22493,0.23908,0.10882,0.14712,-0.04479,
1724732953112429056,0.18652,0.76360,-1.13720,0.69388,0.64057,0.22537,0.23959,0.10818,0.14857,-0.04544,
1724732953279045376,0.18330,0.75866,-1.13456,0.69379,0.64051,0.22557,0.23983,0.10751,0.14792,-0.04499,
1724732953479045888,0.17869,0.75912,-1.13768,0.69356,0.64036,0.22607,0.24044,0.10746,0.14923,-0.04521,
1724732953679075840,0.17203,0.76052,-1.13930,0.69337,0.64022,0.22648,0.24096,0.10672,0.15077,-0.04473,
1724732953879076608,0.15963,0.76366,-1.14669,0.69323,0.64006,0.22686,0.24141,0.10400,0.15378,-0.04594,
1724732954045743360,0.14617,0.76821,-1.15149,0.69312,0.63994,0.22718,0.24177,0.10183,0.15683,-0.04763,
1724732954245699328,0.13040,0.78046,-1.16225,0.69292,0.63976,0.22765,0.24238,0.09821,0.16082,-0.04954,
1724732954445699840,0.12725,0.78039,-1.16227,0.69272,0.63963,0.22810,0.24287,0.09955,0.16166,-0.04973,
1724732954612366848,0.28064,0.87012,-1.08750,0.69973,0.64761,0.20666,0.21972,-0.01043,-0.00571,-0.00145,
1724732954812361472,0.28077,0.86892,-1.08535,0.69958,0.64776,0.20673,0.21967,-0.00020,-0.00890,-0.00453,
1724732955012361728,0.28073,0.86935,-1.08523,0.69955,0.64780,0.20675,0.21965,0.00133,0.00210,-0.00425,
1724732955212393472,0.28159,0.86997,-1.08481,0.69956,0.64783,0.20676,0.21951,0.00638,0.00239,-0.00282,
1724732955379060480,0.28178,0.87016,-1.08452,0.69958,0.64783,0.20680,0.21940,-0.00138,0.00063,-0.00314,
1724732955579060736,0.28351,0.87072,-1.08592,0.69970,0.64779,0.20669,0.21924,0.00545,-0.00041,-0.00610,
1724732955779012096,0.28348,0.86900,-1.08536,0.69968,0.64779,0.20670,0.21930,0.00297,-0.00791,0.00011,
1724732955945679104,0.28156,0.86889,-1.08614,0.69964,0.64776,0.20665,0.21956,-0.00054,0.00114,-0.00290,
1724732956145679360,0.28157,0.86877,-1.08678,0.69969,0.64770,0.20655,0.21966,0.00365,-0.00039,0.00007,
1724732956345702400,0.28162,0.86836,-1.08733,0.69973,0.64764,0.20656,0.21971,0.00128,-0.00278,-0.00005,
1724732956545702912,0.28117,0.86761,-1.08744,0.69974,0.64760,0.20663,0.21973,-0.00199,-0.00192,-0.00139,
1724732956712344064,0.28150,0.86760,-1.08696,0.69972,0.64764,0.20663,0.21970,0.00032,-0.00155,-0.00087,
1724732956912344576,0.28170,0.86709,-1.08650,0.69970,0.64766,0.20663,0.21967,0.00343,-0.00405,-0.00129,
1724732957112345088,0.28219,0.86740,-1.08649,0.69973,0.64765,0.20658,0.21965,0.00614,0.00144,-0.00079,
1724732957278995200,0.28310,0.86794,-1.08732,0.69981,0.64759,0.20659,0.21956,0.00466,0.00548,-0.00453,
1724732957478995456,0.28451,0.86942,-1.08700,0.69983,0.64764,0.20668,0.21928,0.00504,0.00792,-0.00425,
1724732957678991360,0.28538,0.86882,-1.08597,0.69979,0.64772,0.20674,0.21911,0.00439,-0.00409,-0.00155,
1724732957878991360,0.28486,0.86927,-1.08682,0.69983,0.64766,0.20668,0.21920,0.00061,0.00159,-0.00129,
1724732958045658368,0.28398,0.86975,-1.08839,0.69985,0.64760,0.20657,0.21943,-0.00586,0.00225,0.00013,
1724732958245645056,0.28538,0.87016,-1.08797,0.69987,0.64762,0.20649,0.21939,0.00364,-0.00134,0.00030,
1724732958445645312,0.28568,0.87048,-1.08725,0.69984,0.64766,0.20652,0.21934,0.00352,-0.00051,0.00066,
1724732958612312320,0.28585,0.86948,-1.08858,0.69996,0.64755,0.20649,0.21933,0.00236,-0.00581,-0.00621,
1724732958812313856,0.28671,0.87001,-1.08821,0.69994,0.64760,0.20640,0.21931,0.00502,0.00591,0.00338,
1724732959012314112,0.28699,0.87067,-1.08886,0.69998,0.64755,0.20645,0.21927,0.00434,0.00206,-0.00459,
1724732959212314368,0.28666,0.86971,-1.08876,0.69996,0.64756,0.20646,0.21933,0.01057,-0.00086,0.00963,
1724732959378981376,0.28632,0.86893,-1.08795,0.69983,0.64763,0.20638,0.21957,0.00505,0.00016,0.01086,
1724732959578981888,0.28525,0.86798,-1.08714,0.69946,0.64753,0.20700,0.22047,-0.00074,-0.00389,-0.00321,
1724732959778982144,0.28661,0.86899,-1.08499,0.69977,0.64731,0.20653,0.22057,-0.00133,0.00094,0.00421,
1724732959945649152,0.28096,0.87549,-1.05405,0.71285,0.63294,0.20163,0.22490,-0.02624,0.05689,0.17876,
1724732960145649664,0.25764,0.86208,-1.04658,0.72117,0.61489,0.20136,0.24755,-0.00996,0.09659,-0.06254,
1724732960345671680,0.19851,0.83243,-1.04080,0.70726,0.62406,0.20049,0.26484,-0.30300,-0.06895,-0.03746,
1724732960545672192,0.12311,0.82202,-1.04188,0.69993,0.63119,0.21718,0.25404,-0.34343,-0.03775,0.05178,
1724732960712339200,0.07788,0.87951,-1.05686,0.69854,0.63565,0.21987,0.24423,-0.35982,0.10459,0.05909,
1724732960912339456,0.02329,0.93588,-1.05516,0.69795,0.64333,0.21780,0.22707,-0.32360,0.17246,0.04209,
1724732961112339968,-0.03100,0.98503,-1.04832,0.69555,0.65112,0.21100,0.21850,-0.26006,0.21383,0.07709,
1724732961278974208,-0.05676,1.01192,-1.03443,0.69007,0.65947,0.21045,0.21122,-0.17044,0.19068,0.09985,
1724732961478974464,-0.05071,1.02764,-1.01180,0.69398,0.65608,0.20322,0.21598,-0.03888,0.14697,0.10276,
1724732961678975232,-0.04180,1.03217,-0.99805,0.69316,0.65647,0.20572,0.21510,0.05386,0.08965,0.09174,
1724732961878920960,-0.03265,1.04673,-0.98028,0.69707,0.65053,0.19955,0.22601,0.10631,0.05978,0.11429,
1724732962045587968,-0.00815,1.05160,-0.96422,0.69628,0.65117,0.20181,0.22460,0.13030,0.03930,0.10267,
1724732962245601024,0.02654,1.05492,-0.94910,0.69749,0.65026,0.19117,0.23267,0.15810,0.01687,0.14402,
1724732962445601280,0.05618,1.05109,-0.91636,0.70056,0.64764,0.19474,0.22771,0.15398,0.00070,0.22084,
1724732962612268288,0.08052,1.03957,-0.88684,0.70131,0.64658,0.19160,0.23106,0.13067,-0.02118,0.21439,
1724732962812284160,0.10352,1.02617,-0.84800,0.70413,0.64411,0.18947,0.23115,0.08034,-0.02418,0.22342,
1724732963012284672,0.11445,1.01833,-0.80621,0.70009,0.64845,0.19112,0.22990,0.04953,-0.00695,0.20877,
1724732963212284928,0.11726,1.01003,-0.77169,0.69476,0.65350,0.19433,0.22910,0.02564,0.00820,0.20049,
1724732963378951680,0.11351,1.00642,-0.74772,0.69086,0.65684,0.19420,0.23143,0.00007,-0.00351,0.18570,
1724732963578952192,0.11041,0.99961,-0.71557,0.69030,0.65778,0.20421,0.22161,-0.01580,-0.04267,0.16331,
1724732963778853888,0.10703,0.98956,-0.68413,0.69103,0.65692,0.20531,0.22088,0.01760,-0.05325,0.21846,
1724732963945520896,0.10625,0.98198,-0.65077,0.68977,0.65886,0.19799,0.22566,0.02436,-0.05645,0.19582,
1724732964145521408,0.10985,0.97159,-0.61792,0.69259,0.65708,0.20141,0.21908,0.02995,-0.05170,0.19332,
1724732964345570048,0.12253,0.96436,-0.58389,0.69350,0.65703,0.19443,0.22263,0.06011,-0.04076,0.10548,
1724732964545570560,0.13766,0.95806,-0.56741,0.69300,0.65750,0.18985,0.22672,0.05239,-0.05070,0.12176,
1724732964712240384,0.14758,0.95435,-0.54262,0.69316,0.65687,0.19605,0.22274,0.04929,-0.05104,0.19883,
